Epoch,Train_Loss,Class_Loss,Cons_Loss,Val_Loss,Val_IoU,Mode
1,1.323321807384491,1.3037116315629746,0.09701366209321552,1.4972717761993408,0.11750168167054653,MeanTeacher
2,0.5898781326082018,0.5662293050024244,0.061416076951556736,2.0150917172431946,0.12254799343645573,MeanTeacher
3,0.43355787727567885,0.4058465931150648,0.03949594009253714,1.7338639795780182,0.1283626202493906,MeanTeacher
4,0.381180645359887,0.34620689153671264,0.02859981974793805,1.1172478199005127,0.16367286443710327,MeanTeacher
5,0.3487838155693478,0.30284183985657165,0.022535022348165512,0.7502249330282211,0.24961024522781372,MeanTeacher
6,0.34324099156591625,0.2828475372658836,0.018576652763618362,0.5660214126110077,0.3475544825196266,MeanTeacher
7,0.3423798912101322,0.26799459722306995,0.015000159769422478,0.5046250894665718,0.395018495619297,MeanTeacher
8,0.34359544648064505,0.25424747102790407,0.012348856259551313,0.4956466555595398,0.40572238713502884,MeanTeacher
9,0.3533348235819075,0.25056748489538827,0.010177293078353007,0.5084272176027298,0.39834631979465485,MeanTeacher
10,0.3775378657711877,0.25759821004337735,0.008897687008397447,0.5005576089024544,0.40628527104854584,MeanTeacher
11,0.38984064923392403,0.2615368694067001,0.0074540603285034495,0.5046724081039429,0.4041098803281784,MeanTeacher
12,0.39779462416966754,0.25518563787142434,0.006783306919452217,0.4850219413638115,0.4206881672143936,MeanTeacher
13,0.4137174546718597,0.25885307788848877,0.006305059304253922,0.501381054520607,0.408868245780468,MeanTeacher
14,0.42085297769970365,0.25899277329444886,0.0058968864898714755,0.47955605387687683,0.42769480496644974,MeanTeacher
15,0.4197147985299428,0.256247592303488,0.005571348996212085,0.45993055403232574,0.4433082863688469,MeanTeacher
16,0.41045599977175395,0.2518720984458923,0.005286130096970333,0.4478841796517372,0.4545927122235298,MeanTeacher
17,0.4035747587680817,0.24957328538099924,0.005133382406913572,0.4341903328895569,0.46722230315208435,MeanTeacher
18,0.3924522472752465,0.24427320063114166,0.004939301539626386,0.42826179414987564,0.4731817990541458,MeanTeacher
19,0.39524340497122873,0.2456720468070772,0.004985711883960499,0.40993162989616394,0.48957520723342896,MeanTeacher
20,0.37567403780089487,0.2393619865179062,0.00454373506622182,0.40977446734905243,0.4898110404610634,MeanTeacher
21,0.378459714518653,0.24164581232600743,0.004560463425392906,0.3937009945511818,0.5043521076440811,MeanTeacher
22,0.36759678920110067,0.23679834240012698,0.004359948153917988,0.38652148097753525,0.5116208046674728,MeanTeacher
23,0.36169316106372407,0.23136315279536776,0.004344333656546143,0.37954362481832504,0.5179596096277237,MeanTeacher
24,0.35238916079203286,0.22836786839697096,0.004134043099151718,0.36660098284482956,0.5307104513049126,MeanTeacher
25,0.34911178747812904,0.22520923448933494,0.0041300851127339736,0.3666829690337181,0.530718594789505,MeanTeacher
26,0.34821965363290575,0.2242684327893787,0.004131707383526696,0.35168513655662537,0.5447549521923065,MeanTeacher
27,0.3382010519504547,0.22012630667951372,0.003935824893414974,0.3476189523935318,0.5495652556419373,MeanTeacher
28,0.3378097203042772,0.22006476786401535,0.003924831794574857,0.3444495424628258,0.5523205697536469,MeanTeacher
29,0.32530485457844205,0.21490589280923209,0.0036799653795444305,0.3441241979598999,0.5533337295055389,MeanTeacher
30,0.32246940665774876,0.2115989499621921,0.0036956818877822823,0.3355892524123192,0.5613268166780472,MeanTeacher
31,0.32109644677903915,0.21217314468489754,0.003630776677487625,0.32860011607408524,0.5682257115840912,MeanTeacher
32,0.3139867537551456,0.20728974938392639,0.0035565668096144993,0.3220715820789337,0.5739677250385284,MeanTeacher
33,0.31007689932982124,0.20551431874434153,0.0034854193011091814,0.31918755173683167,0.5770090669393539,MeanTeacher
34,0.3094516542222765,0.20499251551098294,0.0034819713121073113,0.3123045861721039,0.5843670666217804,MeanTeacher
35,0.30349312159750197,0.20280462238523694,0.003356283266718189,0.30743177980184555,0.5896023362874985,MeanTeacher
36,0.3088947812716166,0.2041266527440813,0.0034922708860701986,0.30676984786987305,0.5907262116670609,MeanTeacher
37,0.29577204982439675,0.1955890781349606,0.003339432402410441,0.2961258292198181,0.6009860336780548,MeanTeacher
38,0.29405708611011505,0.19495185249381594,0.003303507881032096,0.2969348505139351,0.6010828912258148,MeanTeacher
39,0.2878631843460931,0.19229996005694072,0.0031854409362292954,0.29831235110759735,0.5991765111684799,MeanTeacher
40,0.285494010647138,0.19012701478269364,0.003178899864562684,0.29478177428245544,0.6026673018932343,MeanTeacher
41,0.28042551974455515,0.18761253323819901,0.003093766157204906,0.2895234078168869,0.6088688373565674,MeanTeacher
42,0.27886192368136514,0.18491428196430207,0.0031315881189786727,0.28824934363365173,0.6105606406927109,MeanTeacher
43,0.2750539978345235,0.18401734762721592,0.003034554965173205,0.28425482660532,0.6146533489227295,MeanTeacher
44,0.27416340278254614,0.18402907649676006,0.0030044775197489394,0.2829994484782219,0.6160032153129578,MeanTeacher
45,0.2698646045393414,0.18027885092629325,0.002986191756402453,0.2807640954852104,0.6185461580753326,MeanTeacher
46,0.26613298025396137,0.17863769233226776,0.0029165096322281495,0.2777692750096321,0.6225572377443314,MeanTeacher
47,0.267185386021932,0.1787606484360165,0.0029474912469999656,0.2765394225716591,0.6238544881343842,MeanTeacher
48,0.2576797372765011,0.17375519110096826,0.0027974848583754565,0.2766094133257866,0.6240608394145966,MeanTeacher
49,0.252401778433058,0.17044716245598263,0.002731820501180159,0.27461669594049454,0.6260988265275955,MeanTeacher
50,0.2538237336609099,0.16949667433897656,0.0028109019880907405,0.27205679938197136,0.6292469650506973,MeanTeacher
