Epoch,Train_Loss,Class_Loss,Cons_Loss,Val_Loss,Val_IoU,Mode
1,1.6490613926540723,1.5914782664992593,0.28486985713243484,1.973680704832077,0.1173915434628725,MeanTeacher
2,0.9268748137083921,0.8433047207919034,0.21703182296319443,2.152575969696045,0.11605112440884113,MeanTeacher
3,0.5512442981654947,0.46090583367781207,0.12875630300153384,2.604779899120331,0.11827842146158218,MeanTeacher
4,0.44849432733925904,0.38320161537690595,0.05339317480948838,1.805613934993744,0.12768753059208393,MeanTeacher
5,0.4122508601708846,0.34871711378747766,0.031163970770483666,1.057167887687683,0.18954094871878624,MeanTeacher
6,0.3868930854580619,0.307706049897454,0.024357441982085056,0.7246510535478592,0.2898496761918068,MeanTeacher
7,0.39149459383704444,0.2953008751977574,0.019397935872389513,0.580866128206253,0.3669551834464073,MeanTeacher
8,0.4029819938269528,0.294373021884398,0.015010934365405277,0.5203997120261192,0.4072120413184166,MeanTeacher
9,0.40688799998976966,0.29059550030664966,0.011516721707514742,0.4848538041114807,0.4328751266002655,MeanTeacher
10,0.4322663735259663,0.2980350310152227,0.009957911319692026,0.46434908360242844,0.4482652172446251,MeanTeacher
11,0.4531672624024478,0.303979906168851,0.008667333093895153,0.4516085088253021,0.45871368050575256,MeanTeacher
12,0.46034888381307776,0.30021852390332654,0.007616724607280709,0.44190628081560135,0.4657924473285675,MeanTeacher
13,0.484239323572679,0.3038726421919736,0.007343345618044788,0.4322366937994957,0.4735482856631279,MeanTeacher
14,0.4941953122615814,0.30981744825839996,0.006717249327762561,0.42248182743787766,0.48095404356718063,MeanTeacher
15,0.4915927905928005,0.30248441343957727,0.006445260781964118,0.41574958711862564,0.4865031987428665,MeanTeacher
16,0.4810238399288871,0.3010246834971688,0.0059999718161469155,0.40598613023757935,0.4943586513400078,MeanTeacher
17,0.4657767428593202,0.2927341149611907,0.005768087565560232,0.39878545701503754,0.5002082884311676,MeanTeacher
18,0.4514324380592866,0.29046095501292835,0.005365716060623527,0.3901628628373146,0.5070135816931725,MeanTeacher
19,0.44689765030687506,0.29550712352449243,0.005046350944956595,0.3904164358973503,0.5069769471883774,MeanTeacher
20,0.4353691353039308,0.286122743378986,0.004974879917096008,0.38758911192417145,0.5092503353953362,MeanTeacher
