Epoch,Train_Loss,Class_Loss,Cons_Loss,Val_Loss,Val_IoU,Mode
1,1.3478344543413683,1.3176848156885668,0.14915349740873685,1.107033371925354,0.17456967383623123,MeanTeacher
2,0.580428808927536,0.5484493212266401,0.08305082266980951,0.8076882660388947,0.3254231587052345,MeanTeacher
3,0.36789554899389093,0.33725971525365656,0.04366419989277016,0.7527127116918564,0.37787317484617233,MeanTeacher
4,0.3079042434692383,0.2738700055263259,0.02783153197643432,0.529128760099411,0.4756222665309906,MeanTeacher
5,0.2837747497992082,0.24227419901977887,0.02035645619881424,0.4359125420451164,0.5253482162952423,MeanTeacher
6,0.27858120880343695,0.23033992878415369,0.01483871978284283,0.38888833671808243,0.5537988692522049,MeanTeacher
7,0.2702504802833904,0.2205577458847653,0.010020783806050365,0.3603539243340492,0.5728958398103714,MeanTeacher
8,0.2738209989937869,0.22565332800149918,0.006657292875884609,0.34545256197452545,0.5830557495355606,MeanTeacher
9,0.27857220714742487,0.2307295480912382,0.004737971689213406,0.33056847751140594,0.5943626165390015,MeanTeacher
10,0.2818516099994833,0.23347977006977255,0.003588450426997786,0.32297252863645554,0.600165918469429,MeanTeacher
11,0.27841105650771747,0.23231695186008106,0.0026779277990995483,0.3155367523431778,0.6054898202419281,MeanTeacher
12,0.28072208166122437,0.2315849776972424,0.002337244545659897,0.31023968011140823,0.609227329492569,MeanTeacher
13,0.2966493706811558,0.23717230490662836,0.0024215150624513626,0.30633874982595444,0.6119953393936157,MeanTeacher
14,0.29116652364080603,0.23469455540180206,0.002057385212868791,0.3017594590783119,0.6156224310398102,MeanTeacher
15,0.28276392411101947,0.23097781091928482,0.0017649933632293885,0.2984626293182373,0.6183124780654907,MeanTeacher
16,0.2856905297799544,0.23149573599750345,0.0018064930654046211,0.29655345529317856,0.6193992495536804,MeanTeacher
17,0.28085828640244226,0.2276971238580617,0.0017720386809246106,0.29585277289152145,0.6194206923246384,MeanTeacher
18,0.2711055183952505,0.2265401936390183,0.0014855107662945309,0.2927756980061531,0.6219673305749893,MeanTeacher
19,0.26731992174278607,0.22465863146565176,0.001422042984896424,0.2903633192181587,0.6238548159599304,MeanTeacher
20,0.2652956694364548,0.2224107953635129,0.001429495809134096,0.287345826625824,0.6266424804925919,MeanTeacher
21,0.25785778259689157,0.22176867046139456,0.0012029702669348228,0.28799696266651154,0.6254086345434189,MeanTeacher
22,0.25425034896893933,0.21961953220042316,0.001154360573061488,0.2854258492588997,0.6278795301914215,MeanTeacher
23,0.2524266737428578,0.2183251462199471,0.0011367176564156332,0.2842381149530411,0.6286103874444962,MeanTeacher
24,0.24607705189423126,0.2158618223938075,0.0010071742739951746,0.2831158824265003,0.6293209940195084,MeanTeacher
25,0.24375137889927084,0.2145530324090611,0.0009732781988780268,0.2816390134394169,0.6307874172925949,MeanTeacher
26,0.24446053667501969,0.21353867108171637,0.0010307287765582178,0.2794974334537983,0.633063867688179,MeanTeacher
27,0.24686278673735532,0.2126291827722029,0.00114112016109919,0.2791263088583946,0.6330854296684265,MeanTeacher
28,0.24173858355392108,0.21118444542993198,0.001018471290907738,0.2779569551348686,0.6340830326080322,MeanTeacher
29,0.23897883566943082,0.21069535613059998,0.0009427826761649075,0.27592457830905914,0.6362118571996689,MeanTeacher
30,0.23576821928674524,0.20793352750214664,0.0009278231353329664,0.2759292498230934,0.6358031630516052,MeanTeacher
31,0.232940366322344,0.2059960961341858,0.0008981423505412584,0.2749871350824833,0.6367183178663254,MeanTeacher
32,0.23439484496008267,0.2066814438863234,0.0009237799729982561,0.273274190723896,0.638487383723259,MeanTeacher
33,0.23159342530098828,0.204715486954559,0.0008959312875628133,0.27346066385507584,0.6377743035554886,MeanTeacher
34,0.22962434183467517,0.2017071944746104,0.0009305715264583176,0.2729886509478092,0.6380176842212677,MeanTeacher
35,0.22971585054289212,0.2030698616396297,0.0008881996195255356,0.27180663123726845,0.6394349336624146,MeanTeacher
36,0.22438583658500152,0.1991225779056549,0.0008421086108269678,0.2709643691778183,0.6401761174201965,MeanTeacher
37,0.2249165786938234,0.19884920662099664,0.0008689124131871557,0.2694321535527706,0.6420662850141525,MeanTeacher
38,0.22259111296046863,0.197450652718544,0.0008380152999465777,0.2692948803305626,0.6418186575174332,MeanTeacher
39,0.22250677916136655,0.1959867626428604,0.0008840005373878574,0.2702092118561268,0.6407134830951691,MeanTeacher
40,0.22121309692209418,0.1955153061584993,0.0008565930183976889,0.26894454658031464,0.6417731940746307,MeanTeacher
41,0.21890333430333572,0.19410704618150537,0.000826542927163907,0.2680925354361534,0.6428133696317673,MeanTeacher
42,0.21743163669651205,0.19309748031876303,0.000811138600428504,0.26702216267585754,0.6438597589731216,MeanTeacher
43,0.21695533327080987,0.19250320778651672,0.0008150708745233715,0.2663050517439842,0.6446176469326019,MeanTeacher
44,0.21537711064923892,0.19109726561741394,0.0008093281993007457,0.267751332372427,0.6431008130311966,MeanTeacher
45,0.21395752375776117,0.1896596313877539,0.0008099297728304836,0.2660568952560425,0.6448062807321548,MeanTeacher
46,0.21304324811155145,0.18833198601549322,0.0008237087538211861,0.2661975026130676,0.6447440981864929,MeanTeacher
47,0.21054862168702212,0.18679266490719534,0.0007918652157637883,0.2642996944487095,0.6466557681560516,MeanTeacher
48,0.21141573854468085,0.1871787885373289,0.0008078983651516451,0.2661149650812149,0.6445933133363724,MeanTeacher
49,0.20951705155047504,0.18596413121982056,0.0007850973554675213,0.2632351517677307,0.6477793455123901,MeanTeacher
